movieId,title,genres_x,id,type,description,release_year,age_certification,runtime,genres_y,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
73051,Guru,Drama|Romance,tm72587,MOVIE,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],,tt0499375,7.7,23708.0,8.071,6.7
182511,Guru,Adventure|Drama,tm72587,MOVIE,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],,tt0499375,7.7,23708.0,8.071,6.7
202703,Guru,Action|Crime|Drama,tm72587,MOVIE,"Gurukant Desai hails from Idhar, a small village in Gujarat, but dreams of setting up his own business in Mumbai. After he returns from Turkey, he marries Sujatha for getting the dowry and arrives in Mumbai to start his business. This film chronicles the obstacles he meets, his subsequent rise and the huge backlash he receives when it is revealed that he used unethical means to rise in the business circuit.",2007,PG-13,166,"['romance', 'documentation', 'drama', 'european']",['IN'],,tt0499375,7.7,23708.0,8.071,6.7
73881,3 Idiots,Comedy|Drama|Romance,tm142564,MOVIE,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's sexy daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.",2009,PG-13,170,"['drama', 'comedy']",['IN'],,tt1187043,8.4,390739.0,44.999,8.0
74152,Zach Galifianakis: Live at the Purple Onion,Comedy|Documentary,tm75022,MOVIE,"From an inauspicious beginning performing comedy routines in the back of a burger joint in New York, unorthodox stand-up star Zach Galifianakis has made a splash on the scene with his inimitable brand of humor. In this live show filmed at San Francisco's Purple Onion nightclub, the versatile funnyman serves up a healthy dose of his signature wit.",2007,,61,"['comedy', 'documentation']",['US'],,tt0804558,7.2,3977.0,4.43,7.0
74532,Cop Out,Action|Comedy|Crime,tm101249,MOVIE,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites—especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time and without any backup—except for each other.",2010,R,107,"['crime', 'action', 'comedy', 'thriller']",['US'],,tt1385867,5.5,88026.0,13.63,5.6
74541,Trailer Park Boys: Countdown to Liquor Day,Comedy|Crime,tm138497,MOVIE,"Ricky, Julian and Bubbles are about to get out of jail, and this time, Julian vows to go straight, even open a legit business. Soon the Boys will all be rich. At least that's what they've told the parole board. But when they arrive back at the park, they find it's not the same old Sunnyvale - and it's not the same old Jim Lahey, Trailer Park Supervisor.",2009,R,102,"['comedy', 'crime']",['CA'],,tt1337032,7.3,7488.0,4.683,6.8
74748,Under the Bombs,Drama|War,tm76029,MOVIE,"In the wake of Israel's 2006 bombardment of Lebanon, a determined woman finds her way into the country convincing a taxi driver to take a risky journey around the scarred region in search of her sister and her son.",2007,,98,"['war', 'romance', 'drama', 'history', 'european']","['LB', 'GB', 'FR']",,tt1094275,7.0,1655.0,2.151,6.4
76051,Delhi-6,Comedy|Crime|Drama,tm146887,MOVIE,"Roshan, an NRI, arrives in Old Delhi with his ailing grandmother and starts to rediscover himself before getting caught in a religious dispute that shakes the once peaceful neighborhood.",2009,,141,"['drama', 'comedy']",['IN'],,tt1043451,6.1,7761.0,2.951,5.8
76269,Chalte Chalte,Drama,tm141117,MOVIE,A man pursues a woman who is already engaged and eventually gets married to her. Differences between the two lead to a bitter separation that threatens to destroy their relationship forever.,2003,PG-13,167,"['drama', 'romance']",['IN'],,tt0346723,6.5,15468.0,6.121,6.2
77665,Marmaduke,Comedy,tm1198745,MOVIE,"A legendary dog trainer believes he can transform Marmaduke from an undisciplined, but lovable dog, into the first Great Dane to win the World Dog Championship.",2022,,88,"['animation', 'comedy', 'family']","['CA', 'US']",,tt8746404,4.8,3394.0,185.553,5.905
77795,Cargo,Sci-Fi,tm307283,MOVIE,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",2017,,105,"['drama', 'thriller', 'scifi', 'horror']",['AU'],,tt3860916,6.3,43232.0,18.142,6.4
77795,Cargo,Sci-Fi,tm912190,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"['fantasy', 'scifi', 'drama']",['IN'],,tt8992946,5.6,2929.0,3.503,5.6
99866,Cargo,Drama|Thriller,tm307283,MOVIE,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",2017,,105,"['drama', 'thriller', 'scifi', 'horror']",['AU'],,tt3860916,6.3,43232.0,18.142,6.4
99866,Cargo,Drama|Thriller,tm912190,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"['fantasy', 'scifi', 'drama']",['IN'],,tt8992946,5.6,2929.0,3.503,5.6
188541,Cargo,Drama|Horror,tm307283,MOVIE,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",2017,,105,"['drama', 'thriller', 'scifi', 'horror']",['AU'],,tt3860916,6.3,43232.0,18.142,6.4
188541,Cargo,Drama|Horror,tm912190,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"['fantasy', 'scifi', 'drama']",['IN'],,tt8992946,5.6,2929.0,3.503,5.6
193559,Cargo,Drama,tm307283,MOVIE,"After being infected in the wake of a violent pandemic and with only 48 hours to live, a father struggles to find a new home for his baby daughter.",2017,,105,"['drama', 'thriller', 'scifi', 'horror']",['AU'],,tt3860916,6.3,43232.0,18.142,6.4
193559,Cargo,Drama,tm912190,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"['fantasy', 'scifi', 'drama']",['IN'],,tt8992946,5.6,2929.0,3.503,5.6
77947,Harishchandrachi Factory,Comedy|Drama,tm143510,MOVIE,The movie depicts efforts and struggle by Dadasaheb Falke for creating first motion picture in India - Raja Harishchandra.,2009,G,96,"['comedy', 'drama', 'history']",['IN'],,tt1524539,8.4,2498.0,2.115,7.0
78410,Chance Pe Dance,Comedy|Drama|Romance,tm95507,MOVIE,"Sameer is the archetypal struggler who leaves his dad in Delhi and comes to Mumbai, chasing dreams of becoming a star in Bollywood. Does he manage to survive the bleak and grueling rounds of endless auditions, broken promises and missed chances?",2010,G,121,"['drama', 'music', 'romance', 'comedy']",['IN'],,tt1392744,4.8,2979.0,3.357,5.3
78461,Godspeed,Drama|Horror|Thriller,tm1204317,MOVIE,"An ex-army captain travels to Dalyan to stop his friend's beloved from marrying another man, but grief and trauma from a combat tragedy mar his journey.",2022,,119,['drama'],['TR'],,tt14766956,6.5,1730.0,43.691,7.1
172123,Godspeed,Comedy|Crime|Drama|Thriller,tm1204317,MOVIE,"An ex-army captain travels to Dalyan to stop his friend's beloved from marrying another man, but grief and trauma from a combat tragedy mar his journey.",2022,,119,['drama'],['TR'],,tt14766956,6.5,1730.0,43.691,7.1
79132,Inception,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,tm92641,MOVIE,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010,PG-13,148,"['action', 'scifi', 'music', 'thriller']","['US', 'GB']",,tt1375666,8.8,2294231.0,108.284,8.4
79134,Grown Ups,Comedy,tm93055,MOVIE,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],,tt1375670,5.9,249934.0,98.37,6.333
79553,Ip Man 2,Action,tm103095,MOVIE,"Having defeated the best fighters of the Imperial Japanese army in occupied Shanghai, Ip Man and his family settle in post-war Hong Kong. Struggling to make a living, Master Ip opens a kung fu school to bring his celebrated art of Wing Chun to the troubled youth of Hong Kong. His growing reputation soon brings challenges from powerful enemies, including pre-eminent Hung Gar master, Hung Quan.",2010,R,108,"['drama', 'action', 'history', 'sport']","['HK', 'CN']",,tt1386932,7.5,104500.0,4.516,7.5
79769,Raajneeti,Crime|Drama|Romance,tm101609,MOVIE,"It is the story of a fiercely fought election campaign, where money power and corruption are the accepted norms, and where treachery and manipulation are routinely used weapons. As the personal drama of these conflict-ridden characters unfolds against this gritty backdrop, love and friendship become mere baits, and relationships get sacrificed at the altar of political alignments. The darkness that rises from their souls threatens to envelope all that they hold precious. Until eventually, in the crescendo of increasing violence, the line between good and evil blurs, making it impossible to distinguish heroes from villains. Raajneeti is the story of Indian democracy. And its ugly underside. It is about politics. And beyond.",2010,PG,167,"['drama', 'thriller', 'crime']",['IN'],,tt1291465,7.1,17697.0,3.761,6.3
79916,Tony Manero,Crime|Drama,tm44378,MOVIE,"A man is obsessed with John Travolta's disco dancing character from ""Saturday Night Fever"".",2008,,97,"['drama', 'music']",['CL'],,tt1223975,6.8,4255.0,3.891,6.3
80831,Let Me In,Drama|Horror|Mystery,tm94606,MOVIE,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In” which was an adaptation of a book.,2010,R,116,"['drama', 'horror', 'thriller', 'fantasy', 'european']","['GB', 'US']",,tt1228987,7.1,121008.0,22.791,6.8
80906,Inside Job,Documentary,ts311985,SHOW,"For employees of the Deep State, conspiracies aren't just theories — they're fact. And keeping them a secret is a full-time job.",2021,TV-MA,28,"['comedy', 'animation', 'fantasy', 'scifi']",['US'],2.0,tt10231312,7.6,16616.0,42.395,8.2
