movieId,title,genres,titles,year,AVERAGE_RATING,RATINGS_CNT
121257,The Alternate (2012),Action|Sci-Fi|Thriller,The Alternate,2012,3.38,4
190749,Madeline's Madeline (2018),Drama,Madeline's Madeline,2018,3.28,38
164933,Collector (2016),Drama|Thriller,Collector,2016,3.57,46
200324,Teen Spirit (2019),Drama,Teen Spirit,2019,2.48,22
202433,A Hidden Life (2019),Drama|War,A Hidden Life,2019,2.83,6
207357,The Rising Hawk (2019),Action|Drama,The Rising Hawk,2019,0.5,1
127724,The Retrieval (2013),Drama|Western,The Retrieval,2013,3.37,26
129925,El Escarabajo de Oro (2014),(no genres listed),El Escarabajo de Oro,2014,3.0,4
106245,Latitude Zero (Ido zero daisakusen) (1969),Action|Adventure|Sci-Fi,Latitude Zero,Ido zero daisakusen) (1969,2.13,4
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,Underworld: Awakening,2012,3.3,1594
96737,Dredd (2012),Action|Sci-Fi,Dredd,2012,3.57,3495
117529,Jurassic World (2015),Action|Adventure|Drama|Sci-Fi|Thriller,Jurassic World,2015,3.32,5785
148626,"Big Short, The (2015)",Drama,"Big Short, The",2015,4.03,7380
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,Johnny English Reborn,2011,3.14,1072
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,Midnight in Paris,2011,3.78,6590
139757,Best of Enemies (2015),Documentary,Best of Enemies,2015,3.81,152
91831,"Devil Inside, The (2012)",Horror|Thriller,"Devil Inside, The",2012,2.19,124
191459,The Sisters Brothers (2018),Western,The Sisters Brothers,2018,3.45,209
169792,Carrie Pilby (2016),Comedy,Carrie Pilby,2016,3.46,36
93422,Starbuck (2011),Comedy,Starbuck,2011,3.7,141
97232,"Good Old Fashioned Orgy, A (2011)",Comedy,"Good Old Fashioned Orgy, A",2011,3.0,103
104947,At Any Price (2012),Drama|Thriller,At Any Price,2012,2.95,29
112897,The Expendables 3 (2014),Action|Adventure,The Expendables 3,2014,2.93,1133
144600,Brave Hearts: Umizaru (2012),Action|Drama,Brave Hearts: Umizaru,2012,3.0,9
83976,"Trip, The (2010)",Comedy|Drama,"Trip, The",2010,3.58,421
160209,The Resurrection of Jake the Snake (2015),Documentary,The Resurrection of Jake the Snake,2015,3.65,34
195001,Behind the Curve (2018),Documentary,Behind the Curve,2018,3.39,47
127311,The Forbidden Room (2015),Comedy|Drama|Mystery|Romance,The Forbidden Room,2015,3.34,40
83177,Yogi Bear (2010),Children|Comedy,Yogi Bear,2010,2.2,162
148838,Zhit (2010),Action|Drama,Zhit,2010,3.82,22
101531,Phil Spector (2013),Drama,Phil Spector,2013,3.08,48
112749,And So It Goes (2014),Comedy|Drama|Romance,And So It Goes,2014,2.89,45
114378,CBGB (2013),Drama,CBGB,2013,3.45,55
193227,Sick For Toys (2018),Horror,Sick For Toys,2018,2.33,3
170915,London Spy (2015),(no genres listed),London Spy,2015,3.46,14
196255,Searching for Ingmar Bergman (2018),Documentary,Searching for Ingmar Bergman,2018,2.9,5
167620,Leap! (2016),Animation|Children|Comedy,Leap!,2016,3.03,83
130424,The Crown Jewels (2011),Drama|Fantasy|Romance,The Crown Jewels,2011,3.17,6
184239,Peter Rabbit (2018),Animation,Peter Rabbit,2018,3.02,110
144224,Baskin (2015),Horror,Baskin,2015,3.02,63
172505,8 First Dates (2012),Comedy,8 First Dates,2012,3.16,16
185539,Oh Lucy! (2018),Comedy|Drama,Oh Lucy!,2018,3.58,20
186637,Bobby Jasoos (2014),Action|Comedy|Drama,Bobby Jasoos,2014,2.25,2
108328,When Darkness Falls (När mörkret faller) (2006),Drama,When Darkness Falls,När mörkret faller) (2006,3.39,9
169390,RAID Dingue (2017),Comedy,RAID Dingue,2017,3.15,23
180137,See You Up There (2017),Comedy|Drama,See You Up There,2017,3.58,37
139084,Boulevard (2014),Drama,Boulevard,2014,3.13,39
155836,Google and the World Brain (2013),Documentary,Google and the World Brain,2013,3.07,7
118854,The Dust Bowl (2012),Documentary,The Dust Bowl,2012,3.73,28
207023,10 Minutes Gone (2019),Action|Crime|Mystery|Thriller,10 Minutes Gone,2019,3.0,3
120294,It Felt Like Love (2013),Drama,It Felt Like Love,2013,2.59,17
183289,As Night Falls (2010),Action|Horror,As Night Falls,2010,2.5,5
113582,How to Be a Man (2013),Comedy,How to Be a Man,2013,3.24,31
193605,In Fabric (2018),Comedy|Horror,In Fabric,2018,2.65,23
103221,Not Suitable for Children (2012),Comedy|Romance,Not Suitable for Children,2012,2.8,22
133583,Bessie (2015),Drama,Bessie,2015,3.27,28
168838,Nieve negra (2017),Thriller,Nieve negra,2017,3.13,23
89877,Main Street (2010),Drama,Main Street,2010,2.05,11
139761,Sharktopus vs. Whalewolf (2015),Adventure|Sci-Fi,Sharktopus vs. Whalewolf,2015,0.96,14
131176,A Second Chance (2014),Drama,A Second Chance,2014,3.52,28
178695,No Surrender (2011),Thriller,No Surrender,2011,2.0,1
174055,Dunkirk (2017),Action|Drama|Thriller|War,Dunkirk,2017,3.78,4064
97936,Anna Karenina (2012),Drama,Anna Karenina,2012,3.37,610
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,"Warrior's Way, The",2010,3.13,194
80126,"American, The (2010)",Drama|Thriller,"American, The",2010,3.21,1011
96501,Little White Lies (Les petits mouchoirs) (2010),Comedy|Drama,Little White Lies,Les petits mouchoirs) (2010,3.36,112
133255,Regret (2013),Drama,Regret,2013,3.35,10
140711,American Ultra (2015),Action|Comedy|Sci-Fi|Thriller,American Ultra,2015,3.21,809
112450,They Came Together (2014),Comedy|Romance,They Came Together,2014,2.95,209
203513,Annabelle Comes Home (2019),Horror,Annabelle Comes Home,2019,2.47,74
93766,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX,Wrath of the Titans,2012,2.82,954
120783,Son of a Gun (2014),Action|Crime|Drama,Son of a Gun,2014,3.21,103
129233,Believe Me (2014),Comedy|Drama,Believe Me,2014,3.06,18
139805,Bad Turn Worse (2014),Crime|Drama|Thriller,Bad Turn Worse,2014,3.03,17
203208,Scary Stories to Tell in the Dark (2019),Horror,Scary Stories to Tell in the Dark,2019,3.16,69
87660,Too Big to Fail (2011),Drama,Too Big to Fail,2011,3.86,232
154092,No Home Movie (2015),Documentary,No Home Movie,2015,3.61,9
180979,Long Time Running (2017),Documentary,Long Time Running,2017,3.63,4
104335,Vassilisa the Beautiful (Vasilisa prekrasnaya) (1939),Adventure|Fantasy,Vassilisa the Beautiful,Vasilisa prekrasnaya) (1939,2.46,14
180043,Suck Me Shakespeer 3 (2017),Comedy,Suck Me Shakespeer 3,2017,3.1,15
126086,Norm MacDonald: Me Doing Standup (2011),Comedy,Norm MacDonald: Me Doing Standup,2011,3.74,21
126977,Gerhard Richter Painting (2012),Documentary,Gerhard Richter Painting,2012,3.79,7
193637,Giant Little Ones (2018),Drama,Giant Little Ones,2018,3.25,18
186573,Do You Trust this Computer? (2018),Documentary,Do You Trust this Computer?,2018,3.67,18
106214,What If ... (2010),Drama,What If ...,2010,3.47,17
135859,Rewind (2013),Sci-Fi,Rewind,2013,3.33,9
161362,Oxyana (2013),Documentary,Oxyana,2013,3.5,5
109027,Eyjafjallajökull (2013),Comedy,Eyjafjallajökull,2013,3.11,22
192875,Yardie (2018),Crime|Drama,Yardie,2018,2.06,8
118392,Street Fighter: Assassin's Fist (2014),Action|Adventure|Drama|Thriller,Street Fighter: Assassin's Fist,2014,2.89,27
167854,"Dana Carvey: Straight White Male, 60 (2016)",Comedy,"Dana Carvey: Straight White Male, 60",2016,2.88,17
199594,Los Silencios (2019),Drama,Los Silencios,2019,1.38,4
205381,The Lumber Baron (2019),Drama,The Lumber Baron,2019,0.5,1
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) (2010)",Drama,"Woman That Dreamed About a Man, The",Kvinden der drømte om en mand) (2010,2.13,4
146313,This Changes Everything (2015),Documentary,This Changes Everything,2015,3.25,8
160201,La pazza gioia (2016),Comedy|Drama,La pazza gioia,2016,3.51,35
197659,Apocalypse After (2018),(no genres listed),Apocalypse After,2018,3.38,4
181277,Furious (2017),Fantasy,Furious,2017,3.68,17
180231,Daddy's Home 2 (2017),Comedy|Drama,Daddy's Home 2,2017,3.13,234
84395,"Rite, The (2011)",Drama|Horror|Thriller,"Rite, The",2011,3.01,611
129737,Unfinished Business (2015),Comedy,Unfinished Business,2015,2.94,122
93740,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,Salmon Fishing in the Yemen,2011,3.48,506
131023,That Sugar Film (2014),Documentary,That Sugar Film,2014,3.56,81
92829,Smokin' Aces 2: Assassins' Ball (2010),Action,Smokin' Aces 2: Assassins' Ball,2010,2.55,83
162322,Mechanic: Resurrection (2016),Action|Crime|Thriller,Mechanic: Resurrection,2016,3.23,481
129820,Spare Parts (2015),Drama,Spare Parts,2015,3.74,50
109492,"Last of the Unjust, The (Dernier des injustes, Le) (2013)",Documentary,"Last of the Unjust, The","Dernier des injustes, Le) (2013",3.41,11
179301,Salyut 7 (2017),(no genres listed),Salyut 7,2017,3.68,55
184931,Death Wish (2018),Action|Crime|Drama|Thriller,Death Wish,2018,3.16,211
154378,Kooky (2010),Adventure|Children,Kooky,2010,3.5,16
186393,A Day (2017),Drama|Mystery|Thriller,A Day,2017,3.43,7
159827,All the Way (2016),Drama,All the Way,2016,3.66,94
206845,The Laundromat (2019),Comedy|Crime|Drama,The Laundromat,2019,3.25,42
155673,La Vache (2016),Comedy,La Vache,2016,3.5,10
112689,Miss Violence (2013),Drama|Mystery,Miss Violence,2013,3.43,44
143361,Iron Sky the Coming Race (2016),Action|Comedy|Fantasy|Sci-Fi,Iron Sky the Coming Race,2016,2.83,35
167688,Billy Gardell: Halftime (2011),Comedy,Billy Gardell: Halftime,2011,3.75,2
162608,Kevin Hart: What Now? (2016),(no genres listed),Kevin Hart: What Now?,2016,3.49,34
172335,Drumline: A New Beat (2014),Comedy|Drama,Drumline: A New Beat,2014,2.75,6
107987,Diana (2013),Drama|Romance,Diana,2013,2.47,47
202159,Crawl (2019),Action|Horror|Thriller,Crawl,2019,2.97,72
176289,StalkHer (2015),Comedy|Romance|Thriller,StalkHer,2015,2.0,4
100270,Love Loves Coincidences (2011),Drama|Romance,Love Loves Coincidences,2011,3.41,17
157272,The Preppie Connection (2016),Crime|Drama,The Preppie Connection,2016,3.5,12
139759,Lavalantula (2015),Horror|Sci-Fi,Lavalantula,2015,2.2,20
144146,Honeyspider (2014),Horror|Thriller,Honeyspider,2014,0.63,4
185439,The Rachel Divide (2018),Documentary,The Rachel Divide,2018,3.14,14
135178,Dawg Fight (2015),Documentary,Dawg Fight,2015,3.0,14
142797,White Rabbit (2013),Drama,White Rabbit,2013,3.25,8
185641,O Estopim (2014),Documentary,O Estopim,2014,5.0,1
185715,Layla M. (2016),Drama,Layla M.,2016,3.21,7
204158,Weathering with You (2019),Animation|Drama|Fantasy|Romance,Weathering with You,2019,3.11,14
207189,The Addams Family (2019),Animation|Children|Comedy|Fantasy|Horror,The Addams Family,2019,2.31,13
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,"Grand Budapest Hotel, The",2014,4.02,13077
82037,"Tillman Story, The (2010)",Documentary,"Tillman Story, The",2010,3.62,163
90524,Abduction (2011),Action|Drama|Mystery|Thriller,Abduction,2011,2.83,369
114267,"Confession, The (L'aveu) (1970)",Drama|Thriller,"Confession, The",L'aveu) (1970,3.68,17
158538,Into the Universe with Stephen Hawking (2010),Documentary,Into the Universe with Stephen Hawking,2010,3.67,26
99415,Parental Guidance (2012),Comedy,Parental Guidance,2012,3.05,93
110322,Dom Hemingway (2014),Comedy|Crime|Drama,Dom Hemingway,2014,3.02,122
125545,The Divine Move (2014),Action|Crime|Drama,The Divine Move,2014,3.24,31
144348,The Tower (2012),Action|Drama,The Tower,2012,3.32,28
144586,Parallel Life (2010),Action|Drama|Mystery|Thriller,Parallel Life,2010,3.18,11
144598,Black Ransom (2010),Action|Thriller,Black Ransom,2010,3.0,10
103206,Days of Grace (Días de gracia) (2011) ,Thriller,Days of Grace,Días de gracia) (2011) ,2.39,9
183631,Lover for a Day (2017),Drama,Lover for a Day,2017,2.5,10
191497,Bisbee '17 (2018),Documentary,Bisbee '17,2018,3.75,6
99992,Shadow Dancer (2012),Crime|Drama|Thriller,Shadow Dancer,2012,3.28,67
144982,Paranormal Activity: The Ghost Dimension (2015),Horror|Thriller,Paranormal Activity: The Ghost Dimension,2015,2.45,133
151513,Kick-Heart (2013),Animation|Comedy|Romance,Kick-Heart,2013,3.23,11
201921,City of Joy (2016),Documentary,City of Joy,2016,3.33,3
168910,Come Together (2016),Children|Comedy|Drama,Come Together,2016,3.65,47
156944,Land of Mine (2015),War,Land of Mine,2015,3.8,143
81180,30 Days of Night: Dark Days (2010),Horror|Thriller,30 Days of Night: Dark Days,2010,2.58,148
145080,Extraordinary Tales (2015),Animation|Horror|Mystery,Extraordinary Tales,2015,3.03,29
91983,"Hustlers, The (Veijarit) (2010)",Comedy|Drama,"Hustlers, The",Veijarit) (2010,2.6,15
111813,Narco Cultura (2013),Documentary,Narco Cultura,2013,3.44,16
189089,Behind the Walls (2011),Drama|Horror|Mystery|Thriller,Behind the Walls,2011,2.25,2
198147,Five Feet Apart (2019),Drama|Romance,Five Feet Apart,2019,3.45,75
107958,Foosball (Metegol) (2013),Adventure|Animation|Romance,Foosball,Metegol) (2013,2.9,24
143239,By the Sea (2015),Drama|Romance,By the Sea,2015,2.36,52
206714,Abominable (2019),Adventure|Animation|Children|Comedy,Abominable,2019,3.41,16
94679,Thrive (2011),Documentary,Thrive,2011,3.45,19
179981,The Veil (2017),Action|Adventure|Sci-Fi,The Veil,2017,2.5,2
155858,Brian Eno: Another Green World (2010),Documentary,Brian Eno: Another Green World,2010,4.5,1
178649,Wedding Unplanned (2017),Comedy|Romance,Wedding Unplanned,2017,3.15,10
143458,The Great Hypnotist (2014),Drama|Mystery|Thriller,The Great Hypnotist,2014,3.8,27
193813,"Love, Gilda (2018)",Documentary,"Love, Gilda",2018,3.55,10
132468,Ship of Theseus (2013),Drama,Ship of Theseus,2013,3.35,23
183159,Sweet Country (2017),Western,Sweet Country,2017,3.48,31
199580,Maiden (2019),Documentary,Maiden,2019,3.02,21
200134,The Night Watchmen (2015),Drama,The Night Watchmen,2015,1.5,2
206355,438 Days (2019),Drama,438 Days,2019,1.75,2
173215,The Paradise Suite (2015),Drama,The Paradise Suite,2015,3.8,5
116770,Last Passenger (2013),Action|Mystery|Thriller,Last Passenger,2013,2.84,19
121182,Peeples (2013),Comedy|Romance,Peeples,2013,2.81,13
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,Resident Evil: Retribution,2012,2.97,1143
158238,The Nice Guys (2016),Crime|Mystery|Thriller,The Nice Guys,2016,3.75,3362
175197,The Dark Tower (2017),Fantasy|Horror|Sci-Fi|Western,The Dark Tower,2017,2.75,610
103549,"What's in a Name (Prénom, Le) (2012)",Comedy,What's in a Name,"Prénom, Le) (2012",3.76,127
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Frozen,2013,3.49,7220
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,Beasts of the Southern Wild,2012,3.68,1062
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,The Amazing Spider-Man 2,2014,3.07,2657
201340,The Lighthouse (2019),Drama|Fantasy|Horror,The Lighthouse,2019,3.67,68
102378,Syrup (2013),Comedy|Drama,Syrup,2013,3.12,69
176567,The Endless (2017),Horror|Sci-Fi|Thriller,The Endless,2017,3.51,300
155064,The Neon Demon (2016),Drama|Horror|Mystery,The Neon Demon,2016,3.2,664
201200,Someone Great (2019),Comedy|Romance,Someone Great,2019,2.66,44
160080,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,Ghostbusters,2016,2.78,1282
80839,Secretariat (2010),Adventure|Drama,Secretariat,2010,3.7,515
133195,Hitman: Agent 47 (2015),Action|Crime|Thriller,Hitman: Agent 47,2015,3.05,621
161580,Bad Moms (2016),Comedy,Bad Moms,2016,3.25,738
179817,Darkest Hour (2017),Drama|War,Darkest Hour,2017,3.76,1000
164175,A Monster Calls (2016),Drama|Fantasy,A Monster Calls,2016,3.67,479
95237,Detention (2012),Comedy|Horror,Detention,2012,3.15,103
122031,Psych:9 (2010),Horror|Mystery|Thriller,Psych:9,2010,2.33,18
99744,"Trouble with Bliss, The (2011)",Comedy|Drama,"Trouble with Bliss, The",2011,2.77,13
168778,The Book of Love (2017),Drama,The Book of Love,2017,2.88,13
169020,In Dubious Battle (2017),Drama,In Dubious Battle,2017,2.05,10
102356,Sushi Girl (2012),Crime|Mystery|Thriller,Sushi Girl,2012,2.89,31
132173,Adult Beginners (2015),Comedy,Adult Beginners,2015,3.25,42
116505,New Kids Nitro (2011),Action|Comedy,New Kids Nitro,2011,3.23,28
204318,The Nightingale (2019),Drama,The Nightingale,2019,3.28,16
170913,Here Alone (2016),Drama|Horror|Sci-Fi|Thriller,Here Alone,2016,3.2,42
91793,"Painting Sellers, The (Taulukauppiaat) (2010)",Drama,"Painting Sellers, The",Taulukauppiaat) (2010,3.58,6
158691,Kick (2014),Action|Comedy|Romance,Kick,2014,2.67,15
200254,Serial (Bad) Weddings 2 (2019),Comedy|Drama,Serial,Bad) Weddings 2 (2019,2.58,6
155078,Lo chiamavano Jeeg Robot (2016),Fantasy,Lo chiamavano Jeeg Robot,2016,3.59,65
125918,Expelled (2014),Comedy,Expelled,2014,3.11,28
160646,Goat (2016),Drama,Goat,2016,2.95,37
168470,The Island 2: The Hunt for the Lost Treasure (2011),Comedy,The Island 2: The Hunt for the Lost Treasure,2011,2.5,2
100272,Snow White (Blancanieves) (2012),Drama,Snow White,Blancanieves) (2012,3.86,78
94998,5 Days of War (2011),Action|Drama|War,5 Days of War,2011,2.45,40
81080,Lost Boys: The Thirst (2010),Horror|Thriller,Lost Boys: The Thirst,2010,2.13,26
110380,Nitro Circus: The Movie (2012),Action|Comedy|Documentary,Nitro Circus: The Movie,2012,3.13,27
182653,Dream Boat (2017),(no genres listed),Dream Boat,2017,2.42,13
159786,Lost and Beautiful (2015),Drama|Fantasy,Lost and Beautiful,2015,4.17,3
150848,The Confines (2016),Horror|Mystery|Thriller,The Confines,2016,2.71,21
160674,The ReZort (2016),Horror,The ReZort,2016,2.8,41
192375,Elizabeth Harvest (2018),Sci-Fi|Thriller,Elizabeth Harvest,2018,2.81,18
187157,Cooking with Love (2018),Comedy|Romance,Cooking with Love,2018,3.5,3
187149,So Help Me God (2018),Documentary,So Help Me God,2018,3.94,8
97132,Urbanized (2011),Documentary,Urbanized,2011,3.64,50
197677,Into the Dark: Pooka! (2018),Horror|Thriller,Into the Dark: Pooka!,2018,2.64,11
201208,The Ruthless (2019),Crime,The Ruthless,2019,2.7,10
155627,Ivy (2015),Drama,Ivy,2015,3.55,22
197197,The Report (2019),Drama,The Report,2019,3.19,8
205841,Don't Let Go (2019),Horror|Sci-Fi|Thriller,Don't Let Go,2019,0.5,2
174479,Unedited Footage of a Bear (2014),Horror|Thriller,Unedited Footage of a Bear,2014,3.04,28
129034,Serving Life (2011),Documentary,Serving Life,2011,3.67,3
162832,The Wounded Angel,Drama,The Wounded Angel,,3.5,3
201488,Modest Heroes (2018),Adventure|Animation|Fantasy,Modest Heroes,2018,3.4,5
113604,If I Stay (2014),Drama,If I Stay,2014,3.45,576
116799,Inherent Vice (2014),Comedy|Crime|Drama|Mystery|Romance,Inherent Vice,2014,3.43,1049
74698,Tooth Fairy (2010),Comedy|Fantasy,Tooth Fairy,2010,2.42,489
81512,Hereafter (2010),Drama|Fantasy,Hereafter,2010,3.09,547
85213,"Sunset Limited, The (2011)",Drama,"Sunset Limited, The",2011,3.72,335
168806,The Other Side Of Hope (2017),(no genres listed),The Other Side Of Hope,2017,3.58,99
89085,"Debt, The (2011)",Drama|Thriller,"Debt, The",2011,3.48,524
140525,Secret in Their Eyes (2015),Crime|Drama|Mystery,Secret in Their Eyes,2015,3.16,155
82093,London Boulevard (2010),Crime|Romance,London Boulevard,2010,3.16,237
90469,Paranormal Activity 3 (2011),Horror,Paranormal Activity 3,2011,2.86,646
136656,Manglehorn (2014),Drama,Manglehorn,2014,2.86,43
144510,Broken (2014),Drama|Mystery|Thriller,Broken,2014,3.71,14
135422,The Jewish Cardinal (2013),Drama,The Jewish Cardinal,2013,4.0,1
165491,Into the Inferno (2016),Documentary,Into the Inferno,2016,3.63,74
140805,Attack on Titan (2015),Drama|Horror,Attack on Titan,2015,2.94,87
190183,The Darkest Minds (2018),Sci-Fi|Thriller,The Darkest Minds,2018,2.9,110
179157,The Death and Life of Marsha P. Johnson (2017),Documentary,The Death and Life of Marsha P. Johnson,2017,2.86,7
